bbl,address,bldgclass,numfloors,unitsres,yearbuilt,latitude,longitude
1002030015,58 ELIZABETH STREET,C7,6.0000000,45,1900,40.7173734,-73.9962267
1002390008,84 ELIZABETH STREET,C7,6.0000000,24,1910,40.7180458,-73.9957829
1004700009,365 BROOME STREET,C7,6.0000000,46,1900,40.7198738,-73.9959307
1004780013,166 ELIZABETH STREET,C7,6.0000000,22,1908,40.7207603,-73.9946355
1004780014,168 ELIZABETH STREET,C7,6.0000000,10,1900,40.7208289,-73.9946103
1004790031,149 ELIZABETH STREET,C7,6.0000000,39,1900,40.7204282,-73.9953138
1004810032,86 KENMARE STREET,C7,6.0000000,30,1900,40.7210980,-73.9968866
1004710043,373 BROOME STREET,C7,6.0000000,30,1900,40.7200660,-73.9962590
1004790003,184 MOTT STREET,C7,6.0000000,30,1900,40.7206616,-73.9955915
1004790005,192 MOTT STREET,C7,6.0000000,30,1900,40.7209662,-73.9954508
1004800041,384 BROOME STREET,C7,6.0000000,40,1900,40.7205957,-73.9964682
1004790018,20 SPRING STREET,C7,6.0000000,15,1900,40.7212160,-73.9951370
1002380004,124 MOTT STREET,C7,6.0000000,39,1912,40.7182242,-73.9966162
1002380014,209 GRAND STREET,C7,6.0000000,20,1900,40.7187540,-73.9962482
1002380027,83 ELIZABETH STREET,C7,6.0000000,34,1900,40.7181748,-73.9962555
1002390012,92 ELIZABETH STREET,C7,6.0000000,53,1912,40.7183615,-73.9956061
1004700004,158 MOTT STREET,C7,6.0000000,17,1905,40.7194868,-73.9960426
1004700007,164 MOTT STREET,C7,6.0000000,20,1900,40.7196844,-73.9959632
1004700021,119 ELIZABETH STREET,C7,6.0000000,35,1921,40.7193413,-73.9957359
1004700039,120 ELIZABETH STREET,C7,6.0000000,22,1900,40.7192123,-73.9952489
1004700042,126 ELIZABETH STREET,C4,6.0000000,24,1900,40.7194154,-73.9951696
1004710052,200 GRAND STREET,C7,6.0000000,35,1910,40.7193167,-73.9965512
1002360033,197 HESTER STREET,C7,6.0000000,40,1910,40.7184521,-73.9981494
1002370012,191 GRAND STREET,C7,6.0000000,35,1900,40.7190724,-73.9972439
1002370028,123 MOTT STREET,C7,6.0000000,25,1912,40.7181776,-73.9971357
1002370029,121 MOTT STREET,C7,6.0000000,25,1912,40.7180486,-73.9972151
1004710020,165 MULBERRY STREET,C7,6.0000000,15,1920,40.7198601,-73.9973773
1004710021,163 MULBERRY STREET,C7,6.0000000,17,1900,40.7197943,-73.9974026
1002050018,174 HESTER STREET,C7,6.0000000,19,1910,40.7178455,-73.9976768
1002350016,150 BAXTER STREET,C7,6.0000000,20,1900,40.7192536,-73.9985029
1002370011,146 MULBERRY STREET,C7,6.0000000,15,1900,40.7188748,-73.9972511
1002370036,191 HESTER STREET,C7,6.0000000,15,1900,40.7182627,-73.9977309
1002060012,190 HESTER STREET,C7,6.0000000,20,1910,40.7181337,-73.9984993
1002060016,182 HESTER STREET,C7,6.0000000,20,1910,40.7180898,-73.9981710
1002060004,119 BAXTER STREET,C7,6.0000000,22,1910,40.7178922,-73.9988059
1004710017,171 MULBERRY STREET,C7,6.0000000,10,1900,40.7200578,-73.9972943
1004710018,169 MULBERRY STREET,C7,6.0000000,11,1914,40.7199919,-73.9973196
1004800029,193 MOTT STREET,C7,6.0000000,25,1900,40.7211282,-73.9959234
1004810028,195 MULBERRY STREET,C7,6.0000000,40,1900,40.7214219,-73.9967423
1004810035,390 BROOME STREET,C7,6.0000000,30,1900,40.7207412,-73.9969624
1004810033,183 MULBERRY STREET,C7,6.0000000,43,1920,40.7209224,-73.9968975
1002050004,106 MULBERRY STREET,C7,6.0000000,33,1915,40.7173240,-73.9981566
1004920004,196 ELIZABETH STREET,C7,6.0000000,20,1900,40.7217704,-73.9942530
1004920007,202 ELIZABETH STREET,C7,6.0000000,27,1900,40.7219515,-73.9941845
1005070001,13 PRINCE STREET,C7,6.0000000,20,1910,40.7228244,-73.9939499
1005070004,232 ELIZABETH STREET,C7,6.0000000,28,1910,40.7230686,-73.9937479
1005080001,246 MOTT STREET,C7,6.0000000,80,1897,40.7233514,-73.9945054
1005090014,280 MULBERRY STREET,C7,6.0000000,33,1920,40.7243258,-73.9949563
1005080046,17 PRINCE STREET,C7,6.0000000,15,1914,40.7229259,-73.9941880
1005090027,285 MOTT STREET,C7,6.0000000,54,1900,40.7242928,-73.9946172
1005080035,253 ELIZABETH STREET,C7,6.0000000,8,1910,40.7236423,-73.9940328
1004920005,198 ELIZABETH STREET,C7,6.0000000,27,1900,40.7218527,-73.9942206
1005080014,274 MOTT STREET,C4,6.0000000,30,1925,40.7240128,-73.9942312
1004930017,20 PRINCE STREET,C7,6.0000000,48,1900,40.7226213,-73.9945452
1004940014,46 PRINCE STREET,C7,6.0000000,15,1900,40.7231593,-73.9956671
1004950011,255 LAFAYETTE STREET,C7,6.0000000,93,1926,40.7233267,-73.9963851
1004950038,219 MULBERRY STREET,C7,6.0000000,25,1890,40.7223249,-73.9963454
1004950042,213 MULBERRY STREET,C7,6.0000000,15,1910,40.7221081,-73.9964104
1004940010,242 MULBERRY STREET,C4,6.0000000,21,1905,40.7228491,-73.9956455
1004940033,213 MOTT STREET,C6,6.0000000,12,1900,40.7220422,-73.9955734
1004950030,241 MULBERRY STREET,C7,6.0000000,24,1900,40.7228903,-73.9961722
1004950031,239 MULBERRY STREET,C7,6.0000000,16,1910,40.7228217,-73.9961975
1004950040,217 MULBERRY STREET,C7,6.0000000,10,1900,40.7222343,-73.9963815
1004930010,230 MOTT STREET,C7,6.0000000,11,1900,40.7224072,-73.9948952
1004930012,234 MOTT STREET,C4,6.0000000,20,1900,40.7225417,-73.9948446
1004930013,30 PRINCE STREET,C7,6.0000000,25,1900,40.7227668,-73.9948915
1004080014,245 BROOME STREET,C7,6.0000000,20,1900,40.7177819,-73.9897766
1004080020,67 LUDLOW STREET,C4,6.0000000,21,1900,40.7173840,-73.9900003
1004090026,246 BROOME STREET,C7,6.0000000,20,1900,40.7181030,-73.9895132
1004090027,248 BROOME STREET,C7,6.0000000,22,1920,40.7181333,-73.9896106
1004090029,250 BROOME STREET,C7,6.0000000,22,1890,40.7181635,-73.9897116
1004090031,252 BROOME STREET,C7,6.0000000,16,1890,40.7181991,-73.9898126
1004090043,101 DELANCEY STREET,C7,6.0000000,20,1920,40.7184873,-73.9889071
1004090033,254 BROOME STREET,C7,6.0000000,16,1900,40.7182293,-73.9899100
1004090034,256 BROOME STREET,C7,6.0000000,20,1920,40.7182595,-73.9900146
1004230017,327 BROOME STREET,C2,6.0000000,6,2024,40.7190229,-73.9938023
1004150012,176 ELDRIDGE STREET,C7,6.0000000,56,1920,40.7203346,-73.9905843
1004150022,145 ALLEN STREET,C7,6.0000000,10,1900,40.7205075,-73.9901117
1004150025,139 ALLEN STREET,C7,6.0000000,22,1910,40.7203264,-73.9902055
1004150032,127 ALLEN STREET,C7,6.0000000,24,1910,40.7199970,-73.9904112
1004150072,127 ORCHARD STREET,C7,6.0000000,20,1920,40.7196786,-73.9896969
1003530024,129 RIVINGTON STREET,C7,6.0000000,15,1930,40.7195026,-73.9869913
1004100002,122 ORCHARD STREET,C7,6.0000000,20,1910,40.7194452,-73.9892929
1004100011,85 RIVINGTON STREET,C7,6.0000000,15,1920,40.7200820,-73.9890908
1004100018,123 LUDLOW STREET,C7,6.0000000,31,1900,40.7197773,-73.9887698
1004100022,117 LUDLOW STREET,C7,6.0000000,10,1900,40.7195989,-73.9888636
1004100025,109 LUDLOW STREET,C7,6.0000000,24,1920,40.7194122,-73.9889574
1004100037,110 LUDLOW STREET,C7,6.0000000,19,1900,40.7192036,-73.9885426
1004100044,124 LUDLOW STREET,C7,6.0000000,20,1900,40.7196565,-73.9883116
1004100046,101 RIVINGTON STREET,C7,6.0000000,25,1910,40.7198459,-73.9883152
1004150078,80 DELANCEY STREET,C7,6.0000000,29,1920,40.7193492,-73.9898665
1003530020,121 RIVINGTON STREET,C7,6.0000000,27,1920,40.7195548,-73.9873593
1004130045,81 ORCHARD STREET,C7,6.0000000,30,1910,40.7178397,-73.9906460
1004130004,112 ELDRIDGE STREET,C7,6.0000000,16,1909,40.7181142,-73.9917282
1004190065,139 ELDRIDGE STREET,C7,6.0000000,22,1900,40.7192121,-73.9917100
1004130014,277 BROOME STREET,C7,6.0000000,25,1900,40.7182267,-73.9912339
1004140003,138 ELDRIDGE STREET,C7,6.0000000,18,1900,40.7189980,-73.9912699
1004180037,305 BROOME STREET,C7,6.0000000,22,1900,40.7185891,-73.9924388
1004180047,109 ELDRIDGE STREET,C7,6.0000000,22,1900,40.7182076,-73.9922296
1004130002,108 ELDRIDGE STREET,C7,6.0000000,20,1900,40.7180154,-73.9917787
1004130010,285 BROOME STREET,C7,6.0000000,21,1900,40.7183173,-73.9915333
1004130012,281 BROOME STREET,C7,6.0000000,22,1900,40.7182734,-73.9913854
1004130049,75 ORCHARD STREET,C7,6.0000000,30,1910,40.7177107,-73.9907109
1004250026,17 RIVINGTON STREET,C7,6.0000000,20,1900,40.7211143,-73.9925287
1004250041,10 DELANCEY STREET,C7,6.0000000,20,1900,40.7203925,-73.9932070
1004190063,47 DELANCEY STREET,C7,6.0000000,35,1920,40.7193109,-73.9916595
1004190066,135 ELDRIDGE STREET,C7,6.0000000,28,1900,40.7191133,-73.9917605
1004140005,55 DELANCEY STREET,C7,6.0000000,30,1900,40.7191599,-73.9911869
1004150035,123 ALLEN STREET,C7,6.0000000,17,1900,40.7198653,-73.9904761
1004180044,291 BROOME STREET,C7,6.0000000,15,1900,40.7184436,-73.9919554
1004180046,111 ELDRIDGE STREET,C7,6.0000000,16,1900,40.7182707,-73.9921971
1004190040,110 FORSYTH STREET,C6,6.0000000,25,1900,40.7189679,-73.9923341
1004230025,111 CHRYSTIE STREET,C7,6.0000000,23,1900,40.7185563,-73.9939936
1004240026,9 DELANCEY STREET,C7,6.0000000,15,1900,40.7198600,-73.9933405
1004240029,135 CHRYSTIE STREET,C7,6.0000000,44,1910,40.7196514,-73.9934343
1004240040,334 BROOME STREET,C7,6.0000000,21,1900,40.7194291,-73.9938564
1004130008,289 BROOME STREET,C7,6.0000000,20,1909,40.7183640,-73.9916848
1004140031,288 BROOME STREET,C7,6.0000000,20,1900,40.7187125,-73.9914611
1004140032,128 ELDRIDGE STREET,C6,6.0000000,15,1900,40.7187373,-73.9915405
1004140059,260 BROOME STREET,C7,6.0000000,14,1900,40.7183035,-73.9903248
1003920048,627 EAST 9 STREET,C1,6.0000000,35,1900,40.7259571,-73.9790275
1003920036,149 AVENUE C,C6,6.0000000,9,1900,40.7256001,-73.9780788
1003930023,632 EAST 11 STREET,C7,6.0000000,33,1900,40.7266871,-73.9781867
1003930047,377 EAST 10 STREET,C4,6.0000000,12,1900,40.7264703,-73.9783960
1003930018,622 EAST 11 STREET,C1,6.0000000,26,1900,40.7268710,-73.9786195
1003950001,195 AVENUE B,C7,6.0000000,16,1910,40.7281364,-73.9786697
1002020002,10 ELIZABETH STREET,C7,6.0000000,24,1915,40.7157046,-73.9972476
1002850016,219 EAST BROADWAY,C7,6.0000000,10,1910,40.7140653,-73.9872918
1004610012,208 EAST 6 STREET,C7,6.0000000,36,1900,40.7278909,-73.9902729
1004600037,77 2 AVENUE,C7,6.0000000,20,1903,40.7266557,-73.9894938
1004500016,324 EAST 9 STREET,C7,6.0000000,22,1910,40.7285877,-73.9863690
1002760040,98 MADISON STREET,C7,6.0000000,22,1989,40.7119854,-73.9955993
1002750020,26 MARKET STREET,C7,6.0000000,36,1920,40.7128362,-73.9941925
1003760005,98 AVENUE C,C6,6.0000000,22,1900,40.7237366,-73.9787829
1003790037,133 AVENUE D,C7,6.0000000,20,1930,40.7245786,-73.9757160
1004690046,235 EAST 13 STREET,C4,6.0000000,23,1920,40.7322492,-73.9862492
1004790014,26 SPRING STREET,C7,6.0000000,35,1900,40.7213670,-73.9953931
1004940032,215 MOTT STREET,C6,6.0000000,12,1900,40.7221108,-73.9955482
1002770010,93 MADISON STREET,C7,6.0000000,16,1900,40.7124163,-73.9956678
1002770042,32 HENRY STREET,C7,6.0000000,22,1910,40.7126496,-73.9962594
1002770043,30 HENRY STREET,C7,6.0000000,16,1900,40.7126441,-73.9963496
1002770021,35 MARKET STREET,C7,6.0000000,17,1910,40.7124712,-73.9946542
1002800013,45 HENRY STREET,C7,6.0000000,17,1900,40.7131382,-73.9956858
1002770053,33 CATHERINE STREET,C7,6.0000000,16,1910,40.7124273,-73.9967500
1002800008,37 HENRY STREET,C7,6.0000000,22,1900,40.7131053,-73.9960502
1002760031,116 MADISON STREET,CB,6.0000000,10,1900,40.7120540,-73.9947949
1002820027,101 EAST BROADWAY,C7,6.0000000,20,1920,40.7135580,-73.9932510
1002770022,31 MARKET STREET,C7,6.0000000,22,1910,40.7125727,-73.9946687
1002770030,56 HENRY STREET,C7,6.0000000,17,1900,40.7127429,-73.9951700
1002770054,37 CATHERINE STREET,C7,6.0000000,22,1920,40.7123532,-73.9967356
1002760052,43 CATHERINE STREET,C7,6.0000000,30,1900,40.7119936,-73.9965588
1002770002,77 MADISON STREET,C7,6.0000000,28,1918,40.7123587,-73.9963568
1002760042,94 MADISON STREET,C7,6.0000000,24,1900,40.7119689,-73.9957869
1002760034,110 MADISON STREET,C7,6.0000000,24,1910,40.7120293,-73.9950655
1002800055,23 CATHERINE STREET,C7,6.0000000,15,1900,40.7129296,-73.9969015
1002800002,25 HENRY STREET,C7,6.0000000,16,1900,40.7130476,-73.9965912
1002820007,83 HENRY STREET,C7,6.0000000,22,1920,40.7133028,-73.9934854
1002820011,91 HENRY STREET,C7,6.0000000,22,1920,40.7133494,-73.9931283
1002820028,99 EAST BROADWAY,C7,6.0000000,20,1920,40.7135498,-73.9933447
1002770029,58 HENRY STREET,C7,6.0000000,17,1900,40.7127511,-73.9950799
1002770032,52 HENRY STREET,C7,6.0000000,22,1920,40.7127264,-73.9953504
1002770036,44 HENRY STREET,C7,6.0000000,22,1900,40.7126963,-73.9957111
1002810025,54 EAST BROADWAY,C7,6.0000000,8,1910,40.7138106,-73.9955054
1002820054,94 EAST BROADWAY,C7,6.0000000,10,1900,40.7139670,-73.9935828
1002770049,251/2 CATHERINE STREET,C7,6.0000000,20,1900,40.7126442,-73.9968690
1002820030,95 EAST BROADWAY,C7,6.0000000,16,1920,40.7135525,-73.9935215
1002800052,17 CATHERINE STREET,C7,6.0000000,32,1900,40.7131025,-73.9969375
1002810015,34 EAST BROADWAY,C7,6.0000000,8,1900,40.7137366,-73.9964036
1002810011,26 EAST BROADWAY,C7,6.0000000,8,1900,40.7137201,-73.9967643
1002810059,13 DIVISION STREET,C7,6.0000000,8,1910,40.7139205,-73.9967968
1003090024,47 LUDLOW STREET,C7,6.0000000,16,1900,40.7164700,-73.9904730
